id,tool,correctness,project,bug,base_dir,main_dep,tests_build,tests_src_dir,target_test,target_test_methods,target_class,input_class
patch1-Math-80-CapGen-plausible,CapGen,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch7-Math-80-CapGen-plausible,CapGen,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch10-Math-80-CapGen-plausible,CapGen,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch4-Math-63-CapGen-plausible,CapGen,Incorrect,Math,63,Math63b,target/classes,target/test-classes,src/test,org.apache.commons.math.util.MathUtilsTest,testArrayEquals,org.apache.commons.math.util.MathUtils,double
patch2-Math-63-CapGen-plausible,CapGen,Incorrect,Math,63,Math63b,target/classes,target/test-classes,src/test,org.apache.commons.math.util.MathUtilsTest,testArrayEquals,org.apache.commons.math.util.MathUtils,double
patch1-Math-85-CapGen-plausible,CapGen,Incorrect,Math,85,Math85b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
patch6-Math-80-CapGen-plausible,CapGen,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch8-Math-63-CapGen-plausible,CapGen,Incorrect,Math,63,Math63b,target/classes,target/test-classes,src/test,org.apache.commons.math.util.MathUtilsTest,testArrayEquals,org.apache.commons.math.util.MathUtils,double
patch1-Math-5-CapGen-plausible,CapGen,Incorrect,Math,5,Math5b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.complex.ComplexTest,testReciprocalZero,org.apache.commons.math3.complex.Complex,double
patch8-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch4-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch13-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch2-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch1-Lang-43-CapGen-plausible,CapGen,Incorrect,Lang,43,Lang43b,target/classes,target/test-classes,src/test,org.apache.commons.lang.text.ExtendedMessageFormatTest,testBuiltInDateTimeFormat,org.apache.commons.lang.text.ExtendedMessageFormat,int
patch9-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch3-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch12-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch5-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch11-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch6-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch1-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch7-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch10-Lang-59-CapGen-plausible,CapGen,Incorrect,Lang,59,Lang59b,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch1-Math-2-SOFix-plausible,SOFix,Incorrect,Math,2,Math2b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testMath1021,org.apache.commons.math3.distribution.AbstractIntegerDistribution,int
patch2-Math-2-SOFix-plausible,SOFix,Incorrect,Math,2,Math2b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testMath1021,org.apache.commons.math3.distribution.AbstractIntegerDistribution,int
patch1-Closure-62-Jaid-plausible,Jaid,Incorrect,Closure,62,Closure62b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.LightweightMessageFormatterTest,testFormatErrorSpaceEndOfLine1,com.google.javascript.jscomp.LightweightMessageFormatter,java.lang.String
patch1-Closure-63-Jaid-plausible,Jaid,Incorrect,Closure,63,,,,,,,,
patch1-Closure-33-Jaid-plausible,Jaid,Incorrect,Closure,33,Closure33b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue700,com.google.javascript.rhino.jstype.PrototypeObjectType,java.lang.String
patch2-Closure-33-Jaid-plausible,Jaid,Incorrect,Closure,33,Closure33b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testIssue700,com.google.javascript.rhino.jstype.PrototypeObjectType,java.lang.String
patch2-Chart-1-Jaid-plausible,Jaid,Incorrect,Chart,1,Chart1b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
patch1-Chart-1-Jaid-plausible,Jaid,Incorrect,Chart,1,Chart1b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
patch2-Chart-26-Jaid-plausible,Jaid,Incorrect,Chart,26,Chart26b,build,build-tests,tests,org.jfree.chart.junit.AreaChartTests,testDrawWithNullInfo,org.jfree.chart.axis.Axis,int
patch3-Chart-9-Jaid-plausible,Jaid,Incorrect,Chart,9,Chart9b,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testBug1864222,org.jfree.data.time.TimeSeries,int
patch1-Chart-9-Jaid-plausible,Jaid,Incorrect,Chart,9,Chart9b,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testBug1864222,org.jfree.data.time.TimeSeries,int
patch1-Chart-26-Jaid-plausible,Jaid,Incorrect,Chart,26,Chart26b,build,build-tests,tests,org.jfree.chart.junit.AreaChartTests,testDrawWithNullInfo,org.jfree.chart.axis.Axis,int
patch2-Chart-9-Jaid-plausible,Jaid,Incorrect,Chart,9,Chart9b,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testBug1864222,org.jfree.data.time.TimeSeries,int
patch3-Chart-1-Jaid-plausible,Jaid,Incorrect,Chart,1,Chart1b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
patch1-Math-80-Jaid-plausible,Jaid,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-32-Jaid-plausible,Jaid,Incorrect,Math,32,Math32b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest,testIssue780,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet,int
patch1-Math-85-Jaid-plausible,Jaid,Incorrect,Math,85,Math85b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
patch3-Math-50-Jaid-plausible,Jaid,Incorrect,Math,50,Math50b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
patch2-Math-53-Jaid-plausible,Jaid,Incorrect,Math,53,Math53b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.complex.ComplexTest,testAddNaN,org.apache.commons.math.complex.Complex,double
patch1-Math-53-Jaid-plausible,Jaid,Incorrect,Math,53,Math53b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.complex.ComplexTest,testAddNaN,org.apache.commons.math.complex.Complex,double
patch2-Math-80-Jaid-plausible,Jaid,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch2-Math-85-Jaid-plausible,Jaid,Incorrect,Math,85,Math85b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
patch4-Math-85-Jaid-plausible,Jaid,Incorrect,Math,85,Math85b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
patch3-Math-82-Jaid-plausible,Jaid,Incorrect,Math,82,Math82b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
patch2-Math-82-Jaid-plausible,Jaid,Incorrect,Math,82,Math82b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
patch1-Math-82-Jaid-plausible,Jaid,Incorrect,Math,82,Math82b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
patch3-Math-85-Jaid-plausible,Jaid,Incorrect,Math,85,Math85b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
patch1-Math-50-Jaid-plausible,Jaid,Incorrect,Math,50,Math50b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
patch3-Math-80-Jaid-plausible,Jaid,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch3-Math-53-Jaid-plausible,Jaid,Incorrect,Math,53,Math53b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.complex.ComplexTest,testAddNaN,org.apache.commons.math.complex.Complex,double
patch4-Math-82-Jaid-plausible,Jaid,Incorrect,Math,82,Math82b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
patch1-Lang-51-Jaid-plausible,Jaid,Incorrect,Lang,51,Lang51b,target/classes,target/test-classes,src/test,org.apache.commons.lang.BooleanUtilsTest,test_toBoolean_String,org.apache.commons.lang.BooleanUtils,java.lang.String
patch2-Lang-51-Jaid-plausible,Jaid,Incorrect,Lang,51,Lang51b,target/classes,target/test-classes,src/test,org.apache.commons.lang.BooleanUtilsTest,test_toBoolean_String,org.apache.commons.lang.BooleanUtils,java.lang.String
patch1-Lang-55-Jaid-plausible,Jaid,Incorrect,Lang,55,Lang55b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
patch2-Lang-55-Jaid-plausible,Jaid,Incorrect,Lang,55,Lang55b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
patch3-Lang-55-Jaid-plausible,Jaid,Incorrect,Lang,55,Lang55b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
patch2-Lang-61-Jaid-plausible,Jaid,Incorrect,Lang,61,Lang61b,target/classes,target/test-classes,src/test,org.apache.commons.lang.text.StrBuilderTest,testIndexOfLang294,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch1-Lang-61-Jaid-plausible,Jaid,Incorrect,Lang,61,Lang61b,target/classes,target/test-classes,src/test,org.apache.commons.lang.text.StrBuilderTest,testIndexOfLang294,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch1-Lang-45-Jaid-plausible,Jaid,Incorrect,Lang,45,Lang45b,target/classes,target/test-classes,src/test,org.apache.commons.lang.WordUtilsTest,testAbbreviate,org.apache.commons.lang.WordUtils,java.lang.String
patch3-Lang-51-Jaid-plausible,Jaid,Incorrect,Lang,51,Lang51b,target/classes,target/test-classes,src/test,org.apache.commons.lang.BooleanUtilsTest,test_toBoolean_String,org.apache.commons.lang.BooleanUtils,java.lang.String
patch2-Lang-45-Jaid-plausible,Jaid,Incorrect,Lang,45,Lang45b,target/classes,target/test-classes,src/test,org.apache.commons.lang.WordUtilsTest,testAbbreviate,org.apache.commons.lang.WordUtils,java.lang.String
patch8-Closure-92-SequenceR,SequenceR,Incorrect,Closure,92,Closure92b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ProcessClosurePrimitivesTest,testProvideInIndependentModules4,com.google.javascript.jscomp.ProcessClosurePrimitives,java.lang.String
patch9-Closure-93-SequenceR,SequenceR,Incorrect,Closure,93,,,,,,,,
patch5-Closure-93-SequenceR,SequenceR,Incorrect,Closure,93,,,,,,,,
patch4-Closure-92-SequenceR,SequenceR,Incorrect,Closure,92,Closure92b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ProcessClosurePrimitivesTest,testProvideInIndependentModules4,com.google.javascript.jscomp.ProcessClosurePrimitives,java.lang.String
patch3-Closure-18-SequenceR,SequenceR,Incorrect,Closure,18,Closure18b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testDependencySorting,com.google.javascript.rhino.Node,java.lang.String
patch4-Closure-18-SequenceR,SequenceR,Incorrect,Closure,18,Closure18b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testDependencySorting,com.google.javascript.rhino.Node,java.lang.String
patch2-Closure-93-SequenceR,SequenceR,Incorrect,Closure,93,,,,,,,,
patch3-Closure-92-SequenceR,SequenceR,Incorrect,Closure,92,Closure92b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ProcessClosurePrimitivesTest,testProvideInIndependentModules4,com.google.javascript.jscomp.ProcessClosurePrimitives,java.lang.String
patch5-Closure-18-SequenceR,SequenceR,Incorrect,Closure,18,Closure18b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testDependencySorting,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-38-SequenceR,SequenceR,Incorrect,Closure,38,Closure38b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CodePrinterTest,testMinusNegativeZero,com.google.javascript.jscomp.Compiler,java.lang.String
patch3-Closure-93-SequenceR,SequenceR,Incorrect,Closure,93,,,,,,,,
patch2-Closure-92-SequenceR,SequenceR,Incorrect,Closure,92,Closure92b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ProcessClosurePrimitivesTest,testProvideInIndependentModules4,com.google.javascript.jscomp.ProcessClosurePrimitives,java.lang.String
